"error" "RP" "HH" "GK" "EE" "AP" "PL" "LP" "FL" "TP" "AA" "IK" "LT" "NP" "RA" "NA." "DA" "CA" "EA" "QA" "GA"
0.0163467498877797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0224843021631398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0271547054540289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0
0.0556233072196173 0 0 0 0 0 0 0 0 0.0714285714285714 0.0714285714285714 0 0 0 0 0 0 0 0 0 0
0.0256380140606386 0 0 0 0 0 0 0 0 0.1 0.1 0 0.1 0 0 0 0 0 0 0 0
0.0251213292753145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0194963651927278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0380996126880546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0274646998358971 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0
0.0276994451014282 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0222744202723566 0 0 0 0 0 0 0 0 0 0 0 0 0.0666666666666667 0 0 0 0 0 0 0
0.0242833886618998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0210729031006678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.016257381824012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0
0.0475097461698919 0 0 0 0 0 0 0 0 0.125 0.125 0 0 0 0 0 0 0 0 0.125 0
0.0164578075752488 0 0 0 0 0 0 0.0666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0289075150014287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0174632511702625 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0
0.0166523774978566 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0245420147300703 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0232497447824319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333
0.0316087932745025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0555832104171679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0132891824473879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0
0.02466437205357 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0.0714285714285714 0 0 0 0 0
0.0117925540004602 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0.0526315789473684
0.0244486513599663 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0.1 0 0 0 0 0
0.0153315057366229 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0137411387855017 0 0.024390243902439 0 0.024390243902439 0.024390243902439 0.024390243902439 0 0 0 0.024390243902439 0 0.024390243902439 0 0 0 0 0 0 0 0.024390243902439
0.0132495656599336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0248641080546863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0283231564114608 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0
0.0189154236351766 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0.0769230769230769 0 0
0.0215723770438968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0129167131708407 0 0 0.05 0 0 0.05 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
0.0218725012720796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0183735215916384 0 0 0 0 0 0 0.05 0 0 0 0 0.05 0 0 0 0 0 0 0 0
0.0185624598348904 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0
0.0385519553302152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0123704970031513 0 0 0 0.0454545454545455 0.0454545454545455 0.0454545454545455 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0.0909090909090909 0 0
0.0149973004859125 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0.0526315789473684 0 0 0 0
0.0194922524958402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0136168201361681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434782608695652 0 0 0 0.0434782608695652 0
0.0132937601080563 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05
0.0381155088801514 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0.0714285714285714 0
0.0191916404038589 0 0 0 0 0 0.0476190476190476 0.0476190476190476 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0.0476190476190476 0
0.017521036964114 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0
0.0134757756353286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0469086705492834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0
0.0140322148029984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0221604383023959 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0.142857142857143
0.0167375296978821 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0194391352846399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0234120809166784 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0.0833333333333333 0 0 0 0 0 0 0
0.0180055317835462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0588235294117647 0 0 0 0 0
0.0223598833397392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0264849805336285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0
0.0228390778009099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0203646077162449 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0
0.0213627992633517 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0
0.0613349044274151 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0
0.0250317554407655 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0.1 0 0 0 0
0.0228772854044005 0 0 0 0 0 0 0 0.0588235294117647 0 0 0 0 0 0 0 0 0 0 0 0
0.0216428958824995 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0
0.0429903247002056 0 0 0 0 0 0 0 0 0 0.222222222222222 0 0 0 0 0 0 0 0.111111111111111 0 0
0.021642448260678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625
0.0292834519802619 0 0 0 0 0.0909090909090909 0 0.0909090909090909 0 0.0909090909090909 0.0909090909090909 0 0 0 0 0 0 0 0 0 0
0.0168635125546476 0.0384615384615385 0 0 0 0 0 0 0 0 0 0 0 0.0384615384615385 0 0 0 0 0 0 0
0.0191210045662099 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0
0.0181267394034925 0 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0
0.0243789295802649 0 0 0 0 0 0.0666666666666667 0.133333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0154469751861303 0 0 0 0 0.027027027027027 0.0540540540540541 0 0 0 0 0 0 0.0540540540540541 0 0 0 0 0 0 0
0.0416680830330637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0182947339570694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0375047891497025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0210316692812984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0326245036224702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0.0714285714285714
0.0165479291077452 0 0 0 0 0 0 0 0 0 0 0 0 0.0588235294117647 0 0 0 0 0 0 0
0.0289449999505484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0149848410357261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0289571851221516 0 0 0 0 0 0 0 0 0 0.125 0 0 0 0 0 0.0625 0 0.125 0.0625 0
0.0212193512361033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0119211613860336 0 0 0 0.037037037037037 0 0 0 0 0.037037037037037 0.037037037037037 0 0 0 0 0 0 0 0.037037037037037 0.037037037037037 0
0.0246292974966529 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0
0.0175138164552034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0221923386667884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0147002518891688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0666666666666667 0 0 0 0
0.0168565315445557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0176922936860057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0200386336607799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0238274350755544 0.0714285714285714 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0185874317811892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0.0714285714285714 0
0.0146542089948953 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0
0.0170239153835353 0 0 0 0 0 0.0769230769230769 0.0769230769230769 0 0 0 0 0.0769230769230769 0.0769230769230769 0 0 0 0 0 0 0
0.0223382897054639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0399523852118927 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0
0.0139492196509571 0.0454545454545455 0 0 0 0 0 0 0 0 0.0454545454545455 0 0 0 0 0 0 0 0 0 0
0.0263815783492877 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0159170688898639 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0.111111111111111
0.057045277587712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.050281518257083 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0 0 0 0.1 0 0 0 0
0.0245782764674453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0112810647892151 0 0 0 0.0454545454545455 0 0.0454545454545455 0.0909090909090909 0.0454545454545455 0 0 0 0 0 0 0 0 0 0 0 0
0.024428331462239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0141658590071172 0 0 0 0.307692307692308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0184718295025883 0 0 0 0.111111111111111 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0
0.0189562276320448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.013145326358881 0 0 0 0 0.0666666666666667 0.0666666666666667 0.0666666666666667 0 0 0 0 0 0 0 0 0 0 0 0.0666666666666667 0
0.0214735778398622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1
0.0198283556470992 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0172419977759974 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769
0.0143966442785448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0194098281190037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0551314511255765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0148501587039862 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
0.0147936151704045 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0323411871981628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0148521526286858 0 0 0 0.0625 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0
0.0110739956571049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0209693648963285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0110149761979221 0 0 0 0 0 0 0.0555555555555556 0.0555555555555556 0 0 0 0 0 0 0 0 0 0 0 0
0.0188060902191187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.1
0.0445388006490069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0489736408198495 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0
0.0224780312181719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0277853240953377 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0.0909090909090909 0 0 0 0
0.0257446191753025 0 0 0.0625 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0
0.0307842954599122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0
0.0185760132816533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0328148315831782 0 0.0769230769230769 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0
0.0370776939935075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0588235294117647 0 0.0588235294117647 0.117647058823529 0
0.068897633016878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0267018171546935 0 0 0 0.222222222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0
0.0134673892374978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0309247240347778 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0
0.0213558705925118 0 0 0 0 0 0 0.0714285714285714 0 0 0.0714285714285714 0 0 0 0 0 0 0 0.142857142857143 0 0
0.0110315690646637 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0262998311362386 0 0 0 0 0.0526315789473684 0 0 0 0 0.105263157894737 0 0 0 0 0 0 0 0.0526315789473684 0.0526315789473684 0
0.0146865684087641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0416666666666667 0 0.0416666666666667 0
0.0109510758644819 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0
0.0167028353908001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0176420046535257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0148594929482165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0119827707649421 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0
0.0423344361619151 0 0 0 0 0 0 0 0 0 0.727272727272727 0 0 0 0 0 0 0 0 0 0
0.0148044117569416 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0116605215191137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0136251856541112 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0.0625 0
0.0183607848284006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0122981814344507 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0128132301067387 0 0 0 0 0 0 0.0625 0 0 0.0625 0 0 0 0 0 0.0625 0 0 0 0
0.0156486114375904 0 0 0 0 0 0 0 0 0 0.0588235294117647 0 0 0 0 0 0 0 0 0 0.0588235294117647
0.0247759526996481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0274201464554252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181818181818182 0 0
0.0134443268212876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0277377199176521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0189208271666961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0199655889311061 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0
0.0333264322120408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0165120637707292 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0356775700335588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0228148731322475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0225587721791383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0153780412004973 0 0 0 0.05 0.05 0.05 0.05 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0
0.0142831333075235 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0158827896163385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0258957975624174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0107410507465011 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0123365706211658 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0
0.0263953755455171 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0
0.0173219738379764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0149092305279609 0 0 0 0 0 0 0 0.0666666666666667 0 0 0 0 0 0 0 0.0666666666666667 0 0 0 0
0.0175491139417962 0 0 0 0 0 0 0 0.0909090909090909 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0
0.0238322542569995 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0
0.0190770171999054 0 0 0 0 0 0.0769230769230769 0 0 0.0769230769230769 0 0 0.0769230769230769 0.0769230769230769 0 0 0 0 0 0 0
0.0150120085126404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0
0.0154365816585036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 0 0
0.0203932885107395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0166405614444079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0136857668025254 0 0 0 0 0 0.0263157894736842 0 0 0 0 0 0 0 0 0.0263157894736842 0 0 0 0.0263157894736842 0
0.0234841209959531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0130641613505041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0224622349062639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0
0.0199492888785265 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0127735521127287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.017225061518077 0 0 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0172486779172695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0148850609207129 0 0 0 0.0416666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0189777363166762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0308166653848069 0 0 0 0 0 0 0 0 0 0.125 0 0.125 0 0 0 0 0 0 0 0
0.020729571243622 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0.0769230769230769 0 0 0 0.0769230769230769
0.0133593316404964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.02219157063106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0190602556812199 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0.142857142857143 0 0 0 0
0.0233700006029856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526315789473684
0.0118846096497768 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
0.016287487073423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0
0.0399187114166807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.1 0
0.0182466499501199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0194894990060787 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0536463314457149 0.111111111111111 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0146733427929911 0 0 0 0 0 0.0833333333333333 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0225789971776255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0235698480859883 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143
0.0649497160378359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0
0.0187106142611983 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0
0.013766159384716 0 0 0 0 0 0.0625 0.0625 0 0 0 0 0.0625 0 0 0 0 0 0 0 0
0.0186916537008224 0 0 0 0 0 0 0.0555555555555556 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0
0.0202917361546065 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0
0.064965421552489 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0
0.0315940562608092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.021688168913894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0194980807258345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0162342772054283 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0
0.0484815175062102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0106051376175821 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0
0.0353518368315891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0229816061398619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0163974562214238 0 0 0 0 0.0689655172413793 0.0344827586206897 0 0 0.0344827586206897 0.137931034482759 0 0 0 0 0 0 0 0 0 0.0689655172413793
0.0190452475811041 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0478744160237707 0.0833333333333333 0 0 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0
0.0141537647214503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0345039762562178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0206484416782285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0148076890996948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0130849117837965 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0186176727909011 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0
0.0280608449277427 0 0 0 0.0555555555555556 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0.0555555555555556 0 0
0.0160246551713738 0 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0
0.0163226382010028 0 0 0.0833333333333333 0 0 0 0 0.0833333333333333 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0
0.0361600209441503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0
0.0360266241159642 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0
0.0260418100650946 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0
0.0242425907608895 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0243274552709486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0132615355303863 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0
0.0102366077826104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0384615384615385 0
0.0125705636524603 0 0 0 0 0 0.0588235294117647 0.0588235294117647 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0108164603656037 0 0 0 0 0 0 0 0.032258064516129 0 0 0 0 0 0 0 0 0 0 0 0
0.0205018645121193 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333
0.0201645303233214 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0185970567029984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0245480086244714 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0369149942857785 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0146671576175492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0248889816677421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0102867010734119 0.0476190476190476 0 0 0.0476190476190476 0 0 0.0476190476190476 0.0952380952380952 0 0 0 0 0 0 0 0 0 0.0476190476190476 0 0
0.0141398992242206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0
0.0134483998561668 0 0 0 0 0 0.0357142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357142857142857
