"error" "Schneider.lag1" "Schneider.lag2" "Schneider.lag3" "Schneider.lag4" "Schneider.lag5" "Grantham.lag1" "Grantham.lag2" "Grantham.lag3" "Grantham.lag4" "Grantham.lag5"
0.00287913027830824 4.041683 4.439881 4.649469 5.206679 4.2279 83340 73931 84954 95182 92196
0.00486496119119276 5.640125 4.899656 4.625738 4.265172 2.304362 83970 66313 73007 88926 60651
0.0019424122531186 1.625198 1.526532 1.377794 1.244636 1.350154 55276 41573 35848 26639 37912
0.0013812472662815 5.191845 4.982973 3.250064 2.780158 4.054878 135697 135056 86750 82557 117780
0.00130327828792681 7.813665 7.56184 6.000957 6.931178 5.336947 279822 229327 214264 275914 196882
0.000967999319565349 5.168865 5.486124 2.220566 3.581268 3.723667 130589 164799 84849 93797 105084
0.00184411780658458 4.478262 5.640276 3.029882 3.091889 4.652147 147569 164224 91532 114498 126172
0.00192143467122125 2.1975 3.427755 3.175271 4.059318 4.290777 95480 137357 67374 75368 94246
0.00226228967017166 3.080783 2.838193 2.052746 1.813353 2.472857 77604 82844 34696 31985 43001
0.0012943723439594 3.743612 3.691793 2.788327 3.384542 3.339127 126265 122648 78239 108132 107495
0.00193296745020886 6.803406 4.827023 4.553146 4.00051 4.97751 155997 133753 124735 90389 130781
0.0011459109478173 7.471798 8.022732 6.365515 6.577015 5.416232 209060 181594 176528 150283 144766
0.00126494284965418 3.301418 3.164581 3.280784 3.436628 2.331964 94562 71053 69458 85159 45133
0.0015874377896002 3.120457 3.082566 2.245249 2.039163 2.401733 108691 135431 78064 55664 76837
0.00161670696073937 1.97847 2.550209 1.905938 1.62193 1.839836 119042 130439 142381 125332 127864
0.00209729497722243 1.956713 1.773718 1.539102 1.745128 1.393517 81415 61870 48650 49823 41455
0.00170511855777396 2.70186 3.999969 5.05328 4.914391 4.818622 71074 105176 108751 98069 98189
0.00285092412745988 4.932936 4.388369 3.681111 4.140583 2.311409 84200 104648 108137 84200 78760
0.00211262693200733 2.364811 2.517813 1.991603 1.797805 1.907941 141581 177635 112418 68200 93661
0.00099784275898775 8.258454 6.52411 7.726748 7.060154 6.382259 233707 190030 220408 234036 220097
0.00234017813801749 3.571387 4.363931 2.988173 2.441717 1.814236 94495 96456 58096 41190 41160
0.00204196941010863 1.640624 1.71587 1.699343 1.681935 1.613173 54993 79601 70640 54043 32550
0.00232408005164628 6.014123 6.153911 4.395455 4.220898 5.14081 149046 113177 100513 115607 120902
0.0014509473624609 4.636083 3.843796 3.043468 3.691858 3.806246 180295 109540 120784 88707 119353
0.00239356195008615 3.858146 3.811932 3.103907 3.654517 3.323492 147941 162513 120245 109343 136318
0.00123896170150745 7.67167 4.114482 6.380363 5.262745 5.211497 218357 141992 188407 165296 142836
0.0032073559566195 4.261444 4.055386 3.216185 3.721794 2.442903 103467 115062 90136 73193 79338
0.00178018643725942 3.040322 4.507653 2.418741 1.765611 1.877721 86956 131396 67900 38546 42724
0.00153657977218862 6.021605 3.295887 5.344561 3.54839 3.686761 149900 105353 116854 98108 66961
0.000929817383865888 16.153242 15.941115 16.892213 13.986966 12.955903 494728 394098 536756 387656 434231
0.00272293244734937 2.693379 3.930616 3.749098 2.436735 2.182854 86240 116788 98988 69682 56133
0.00223477887273572 4.098267 2.697504 2.375083 3.12998 1.899297 106850 46560 54466 61505 31924
0.00149662126411592 5.443732 6.592076 5.038676 3.39861 3.601157 112893 99650 118473 115497 94282
0.00119012198750371 3.437954 3.31164 3.53555 4.550659 3.610571 71288 84400 98304 133167 124298
0.000918841884188409 15.232943 12.956642 8.225786 12.649392 11.113102 431070 339103 266824 320525 316327
0.00111480183828547 4.222477 4.15449 4.234875 2.419116 2.552551 138633 87249 96681 62242 54496
0.00144160002427956 2.862179 3.495459 1.947456 3.010684 3.461105 85424 84428 55934 91601 60737
0.00197719030850902 3.232237 3.080032 4.331757 2.990638 2.266678 99832 79507 82998 58570 58131
0.000910463021568642 6.89697 5.21118 5.932091 5.502062 4.565294 259743 185872 244467 188220 204360
0.0029074394868673 4.12746 3.294724 1.793918 2.945074 1.940565 91201 71918 18630 48411 43237
0.00119792273722109 3.396027 3.071909 1.109329 2.38021 1.871186 105168 81869 32708 68139 29474
0.00169566909434585 4.725908 2.999535 3.784851 2.764306 3.613299 215700 154566 112597 174014 154927
0.000824073822525362 7.013108 7.446781 8.410079 7.848328 5.941196 427044 427637 335208 338420 326552
0.00108358487982339 2.800426 3.480491 2.972862 1.171295 1.377435 121796 149662 94648 83369 79159
0.00112538801152605 2.967806 4.145215 2.242558 1.902449 2.940142 102543 128332 56516 53071 87302
0.00343218351070386 4.435417 3.92646 3.245914 3.544346 1.95216 102067 84910 64764 90231 33463
0.0014416838867797 2.289028 2.241672 1.98878 1.378875 1.731874 80196 74523 68046 28950 59663
0.00133686860809702 5.592169 4.965733 3.956909 2.454045 4.645867 203755 190657 129626 115740 132859
0.00240398435672026 4.783503 2.494528 2.945388 2.84977 3.052739 113673 74355 69535 59133 68350
0.00243844326296645 3.587363 1.799816 2.181574 2.490339 1.849659 97021 66590 41822 61340 27952
0.00112355271176107 2.085729 2.038588 1.84031 1.962199 1.891633 95242 85408 59665 68696 81399
0.0019995471014492 3.950669 4.471081 4.188906 4.125592 3.237789 114414 99401 102310 78510 94898
0.00202695796007891 2.660634 2.442848 2.460116 2.814989 2.178663 47048 47878 61994 63603 57971
0.00173947775725198 3.920063 2.631013 2.193166 1.280634 2.450254 110745 106613 69376 53186 63834
0.00117278333838848 3.50075 4.805279 5.733134 6.072366 5.853238 113491 153523 135256 100680 106637
0.00146218715995657 2.786416 3.23788 2.512497 3.341606 2.529142 143593 126524 74435 106010 72722
0.00276914290376533 1.617104 1.829729 1.730423 1.745147 1.64306 49198 57586 58534 51027 46039
0.00100566504808157 2.931187 3.617629 3.878535 2.996686 2.69241 95315 114984 127552 84067 69566
0.00144762784418903 4.834205 3.378388 3.701508 4.355959 3.585525 142834 110589 73608 115219 83941
0.00142173615857819 5.315506 4.699931 4.221733 4.387147 4.808089 176175 128226 123414 89093 136221
0.000774601030815247 3.824806 5.381927 5.765281 5.296169 5.599211 103880 177585 173657 136121 129995
0.000823881874598739 4.491661 5.889254 5.489546 3.587077 3.086253 124810 147882 136066 95141 76028
0.000764437560035943 11.535372 12.338733 12.396971 11.539799 8.628095 551640 391296 469453 428636 320907
0.00069574133069691 5.659169 5.343209 4.250126 4.712134 3.979809 222971 225484 160071 201521 190261
0.000904411983458702 4.205727 2.329647 2.79629 1.263862 2.728036 178544 78764 133145 73085 62057
0.00168946701231756 2.693422 3.328631 3.669836 1.230627 0.595418 81909 102129 90978 39045 15941
0.00146119975287092 3.096713 3.418828 2.340054 2.871172 2.811595 66604 91864 77034 87234 80401
0.00120182613044251 4.412234 4.174443 2.251149 3.535428 2.237608 92330 86021 42786 53580 41870
0.000706258500155072 3.026095 3.620314 2.859013 2.073048 2.350124 127919 174902 129722 82605 100281
0.00227214876562197 4.235913 4.130382 4.642672 2.915723 2.628367 197721 120923 162718 58334 107212
0.00135760208682836 3.2356 3.135867 3.185816 0.796859 1.749909 55052 54354 58269 8650 25719
0.000728595483787505 5.482379 5.798108 5.598173 3.85072 5.390483 191684 171498 172281 125048 157740
0.00120809148795084 2.61016 2.058313 2.938016 2.021221 2.578449 124725 75812 107709 73756 88147
0.000833901902812555 2.537651 1.501655 2.10069 2.044973 1.156816 48773 58930 51970 47092 18325
0.0010462018847729 1.304078 1.454263 0.969042 0.993361 1.253391 38202 43864 21520 25473 31850
0.000787943838837625 4.736483 5.416607 4.508392 4.337777 3.014917 133416 169371 130694 109182 109099
0.000601921293936591 1.626445 1.980891 2.030434 1.544722 1.549492 55223 72819 69402 31538 32301
0.000779497319289826 7.231618 7.007587 5.592239 6.401079 4.166292 175552 225512 163619 134149 100468
0.00128199739397251 2.111091 1.63678 1.56576 1.803033 1.272484 40062 35205 36657 39419 25426
0.000633589761189483 1.49821 1.708903 1.102663 1.349633 1.486334 60696 66304 18875 37917 41651
0.000607646754686632 4.009676 4.958046 3.711515 4.067113 5.072026 112013 120669 86763 105604 108095
0.00303829748640238 2.461318 3.773535 2.29853 1.648108 1.661259 50468 63630 46294 18739 22138
0.000657198357585695 2.636807 1.208697 1.926661 1.092416 1.265885 91076 19986 59956 16265 28633
0.000640552144407105 5.298773 4.786408 4.866831 3.551686 3.40452 165984 162922 169690 94351 99518
0.000786934033466053 2.347178 2.661432 2.407805 2.363573 1.851228 86237 77779 49219 60658 43313
0.000710549689134538 2.865263 3.009004 1.890685 1.95858 1.530738 70804 65094 56021 49157 16606
0.00164692507412686 2.854462 2.525784 1.952497 2.52242 1.417691 118844 105149 70735 83959 39803
0.00109012009157424 4.203018 2.752895 4.342586 2.999094 3.017259 92633 87140 95024 85031 86156
0.00058779553846071 5.873055 5.368006 4.579934 4.69478 4.496596 181621 169319 134723 128639 130431
0.000525667520446794 5.383222 5.946866 5.177714 3.5266 3.680327 153911 154410 125707 90766 82564
0.000797903547541672 5.499868 3.393774 3.490194 3.70068 3.312155 129949 89553 69572 103814 52812
0.000577305117074104 4.569136 4.860439 3.761832 2.816849 3.623574 162436 231253 197496 128264 134264
0.000499653705352721 7.061625 6.16795 6.318891 7.351327 5.047012 266295 322233 320821 274192 200065
0.000719608988700197 3.285898 3.357054 1.684342 2.545207 2.708242 129311 135799 48859 91805 101846
0.00164446311904224 2.352677 3.090518 2.90471 1.651826 0.874888 116319 125277 112440 94782 46534
0.00245120424974141 2.243353 3.200994 2.921767 1.173865 1.065047 53269 59276 34574 15758 31278
0.00146777914066852 2.566479 2.70643 1.790365 2.152735 2.01809 90914 99434 53368 85019 76363
0.00081990293674316 3.321802 3.956916 3.191182 2.759111 1.4535 130493 130077 101147 75205 74200
0.00114572194369996 4.32408 4.1613 2.946278 3.76434 3.599489 115249 127378 91525 88890 87279
0.000646226753787539 5.084857 6.239896 5.262736 3.990388 4.77894 113695 156446 129556 112530 134326
0.00117389901302374 3.490403 1.891043 2.173571 2.838413 1.864477 107783 63565 42886 86800 22414
0.000702652327628281 2.760458 2.759867 2.979333 3.457229 1.58697 78747 74025 98173 102780 62788
0.000687106822207318 5.497763 5.526254 6.407863 3.501378 3.828463 231496 197580 173822 112313 168699
0.000419764053554146 5.092215 4.106966 5.298312 4.18343 4.045446 97555 146726 172399 197963 156854
0.000836128724007734 2.953391 2.368611 2.464252 2.246566 1.891525 118543 51562 67455 49130 22028
0.000372265325300848 3.271261 3.571206 3.167257 3.716404 4.050979 158563 168038 132581 191519 175983
0.000995878004342397 4.941772 4.419167 4.618677 3.304131 3.933915 167634 134827 138109 133916 133556
0.000355231997193304 6.402238 6.993201 4.823931 6.219 6.449443 204050 255956 170708 174187 219984
0.000661062596915066 6.118745 4.88791 5.541421 1.962398 4.78911 165451 102066 161332 52333 115915
0.000367474805008609 6.27534 5.098963 5.264987 4.375967 4.885095 175097 158261 148242 103470 105980
0.000645134263332061 3.0516 3.483893 2.629779 2.467227 2.680347 117995 118453 129373 79853 82932
0.000545977011494206 3.203684 2.571699 1.274972 2.076818 1.559658 139656 111318 62167 78846 46914
0.000621277512239073 4.043974 2.880964 2.582293 3.528738 2.111963 79773 61615 76649 94555 82540
0.000515855588319244 2.81767 3.912625 4.281296 3.07546 2.573122 90024 100600 106753 127384 110757
0.000646745732789118 4.628067 4.894607 4.557442 3.06021 2.694374 83510 121960 89181 87370 78562
0.000515722369457795 3.949167 4.16343 1.429337 2.70303 2.591846 65906 82372 45197 42397 46498
0.000359070059120116 6.238185 3.760958 5.153388 4.779628 4.914533 184122 142757 141238 142135 193488
0.000530962711247471 6.938075 6.695829 6.873977 3.787065 4.713602 160373 137523 147659 95318 111609
0.000333816572562153 6.770354 6.814205 5.242462 4.608915 6.922315 181105 208720 150827 121082 178266
0.000734789532971516 3.143657 4.299943 5.043594 4.120053 1.617642 84389 98618 95288 66056 14619
0.00053068155840761 3.406468 3.762318 4.545905 2.651586 2.098717 60343 83493 101601 58480 31273
0.000536854202142325 4.703619 5.906168 5.855237 5.011099 3.148684 106232 132180 148609 127890 82534
0.000704295327955888 3.69506 4.875305 2.743803 2.474155 3.443219 97927 99502 82334 53824 74341
0.000385187467777573 6.177619 5.615262 5.475792 5.505616 2.257196 136737 150517 167305 138644 77106
0.000246969478688601 7.308651 7.335414 4.067902 6.36528 5.140193 205336 209668 127025 167004 148304
0.000314149283739645 5.864707 3.957982 3.285002 3.903404 4.074359 187470 99940 121123 121303 107054
0.000365688652681121 4.922828 2.460785 4.44844 2.729943 2.670358 73058 79104 88048 71419 68647
0.00047369753595615 10.193172 8.529877 10.671592 10.191382 8.913607 225377 166142 208832 150353 213003
0.000311801135386164 6.627875 6.333543 2.985496 4.469601 3.280619 153341 172821 109400 89825 78695
0.00029809651823255 5.000238 4.103564 4.288925 5.061241 4.313495 106702 117939 121614 144232 109797
0.000386310957596598 4.127595 3.780488 4.193336 2.943692 3.983742 110616 123399 90847 55459 98752
0.000548202334903354 2.873524 3.32915 3.724232 3.560252 2.965045 89171 65801 89807 80832 74299
0.00032216079689702 5.600338 3.9306 4.25814 4.878765 3.663047 215720 206817 170942 162664 109642
0.000301921427967483 3.793247 4.418879 3.058619 3.386203 2.053558 137654 155434 81326 103041 62532
0.000299448886623717 5.174726 4.646422 5.292114 4.311399 3.623353 263732 226547 237770 236717 161186
0.00023038337888632 3.033974 2.801865 2.673435 2.933133 2.804856 204512 132097 166463 153971 167446
0.000409332787556344 4.221706 4.198274 3.67797 3.71154 2.817388 98210 102555 76135 84454 79145
0.000232579490161168 5.380412 4.604517 2.680847 3.629082 2.949695 169222 118764 87134 103900 68875
0.0001669607281293 5.670991 3.900833 4.513771 4.175853 4.076179 215379 214835 237999 190218 154536
0.000161915681314957 8.354849 7.859591 6.044969 6.672045 5.347807 353801 329980 306417 368397 266249
0.00019188844884841 4.7077 5.995114 5.641535 5.6878 3.610899 126577 131961 130256 120338 89313
0.000186370461879235 5.371538 5.446577 6.693717 5.921423 6.268375 124112 142023 191537 165369 179429
0.000218829553660662 3.55751 2.977587 2.735269 3.160751 2.487573 131668 75410 70249 99303 45729
0.000135331258254023 4.160009 4.977997 1.791484 3.519931 4.171196 129852 176098 92544 119274 158179
0.000119447555057862 6.792077 5.438841 5.428276 5.360326 3.783235 242886 158135 144290 151005 150553
0.000108046149799056 6.548905 5.394622 4.845626 2.936182 4.766989 230484 129920 167046 95855 147090
0.000221982241420666 2.442926 3.449712 3.073259 1.884105 1.592762 93551 120247 78008 44994 75181
0.000100957721659652 4.936799 4.779829 5.779065 4.073975 4.942854 153655 105422 157380 94297 143599
0.000373236127741491 4.087282 4.135023 3.044394 1.992936 3.130444 106063 65880 77165 57904 76493
0.000140371672996395 4.574647 4.175178 3.120762 2.869276 3.184427 104843 97108 85701 80247 85486
9.69318227173748e-05 5.602134 1.931953 2.371255 3.558765 0.32939 149381 90623 33723 106921 32266
0.000127448701897456 6.495828 3.917144 5.159446 4.577888 5.024361 177542 163958 127226 129871 131550
0.000218479043147416 1.792005 2.136906 2.311946 2.410065 2.410065 92358 76056 70540 67465 58910
6.87351360269019e-05 3.564236 3.516671 2.480946 2.973198 2.870587 134182 130358 63249 102175 92682
6.46816584377861e-05 3.44086 5.164397 3.484203 2.421407 2.655671 205945 240944 204169 152512 158337
7.28589866354843e-05 4.666621 4.474732 4.567598 3.739789 3.033185 125421 115116 82412 39284 70876
0.000170688567576635 5.76291 4.153045 4.104046 5.054122 3.045159 239518 184814 102469 158259 105095
6.62436536214459e-05 8.962477 7.429547 7.381003 7.635327 4.667257 235083 187558 150896 162095 96938
4.49294327096455e-05 3.650211 3.671576 2.414786 2.449539 2.150291 98265 116862 94156 53616 41730
8.09935205183474e-05 4.388598 4.102518 4.534415 3.337356 3.194162 107417 83979 104896 58033 89750
0.000142363823527322 4.838886 4.444199 1.241524 3.42932 1.881639 78968 81735 38783 41199 31441
5.70466927178567e-05 2.72722 3.822803 2.233801 3.173684 3.736758 79958 92546 70878 100765 73297
3.36554439784512e-05 4.092558 4.772526 3.349209 3.638678 3.453714 158536 199761 91229 124099 135518
3.06325624138471e-05 8.940115 6.81723 6.277266 7.102923 6.968314 349380 274282 311694 302974 322359
1.47180030612755e-05 4.942478 4.952573 4.181846 3.43649 3.623682 136521 105041 114455 107842 100813
5.84217936661881e-06 3.026106 2.707662 2.272519 2.049646 2.217344 148027 151184 102939 101730 135836
6.65627548111789e-06 9.216662 6.637918 7.007035 5.448128 6.011462 197358 196377 223685 142204 200508
0 5.401784 5.559541 3.516483 3.571386 3.885729 127679 173605 69519 86708 142241
0 4.542855 6.039067 5.375803 4.730514 5.062964 132382 198095 164988 122259 138507
-9.0881000417195e-06 5.035541 3.39852 4.112896 4.515646 4.345982 103932 75884 80303 95249 75386
-7.79389815717e-06 12.388675 11.33449 8.062607 9.176667 12.038293 344903 370586 286977 301401 320699
-6.04271335094784e-05 3.218782 2.821357 3.079502 2.375405 2.420133 177118 86967 141426 52333 104378
-7.36857270747674e-05 3.525856 2.441053 2.632292 1.088521 2.241967 116516 57224 85021 60530 59190
-3.49723718262823e-05 4.916429 4.621455 3.786123 2.211698 2.328993 150779 154698 127023 100191 67358
-5.34673581778978e-05 3.652061 3.378683 1.90596 2.617043 1.189938 118064 95249 82121 76829 30970
-7.17651843169178e-05 6.829906 5.53444 6.719449 7.127312 5.208797 97337 125557 133145 115528 124019
-0.000175511591742751 3.661205 4.71942 5.63834 4.63632 4.234701 90120 102845 92084 68609 89166
-0.000100705441618589 8.391947 3.949862 7.181493 3.129037 6.586956 172134 100215 166388 75529 143714
-0.000171280361483131 3.769015 4.858354 3.286287 1.232053 2.992882 105212 93824 91301 59106 41084
-0.000159220236199732 2.995584 2.851189 2.130027 2.401304 2.590726 96878 67197 28805 48258 66337
-0.000203785711486542 4.754783 2.887941 3.959338 1.148425 2.905231 171671 144017 144515 63682 63674
-0.000141414712786724 3.56971 4.21592 4.61917 4.066158 3.4299 103626 130720 168873 139830 110498
-0.000245272750963709 6.163641 5.983488 5.398625 5.912895 5.819337 139629 148811 138076 148827 124074
-0.000159884495564354 5.435434 5.468961 2.917249 3.543194 4.461578 141109 116444 57414 94006 100385
-0.000255929568182785 5.221276 3.822511 4.574079 2.405464 4.002245 143979 76156 143680 75091 95773
-0.000977563607043218 4.03004 4.426786 3.301716 2.358762 1.644604 78719 80872 62113 78542 46690
-0.000249628528974749 3.341024 3.640011 3.404446 3.39442 2.949226 218023 185158 136687 212948 129296
-0.00035829160050484 3.913328 5.081345 4.496343 4.788951 4.338854 141522 147398 87264 106626 120867
-0.000271992069920191 7.446703 6.051644 6.313394 3.84984 3.689855 189319 174712 158944 114389 88226
-0.000341555977229507 1.953699 1.871799 1.791681 1.947887 1.96445 55912 53136 50431 48083 62513
-0.000234494079024465 2.727765 3.394012 3.134224 2.872164 3.288128 147693 128271 118040 97118 114034
-0.000722758120078064 3.511628 3.923872 3.559367 1.802104 3.512852 101912 116091 78895 94981 74111
-0.000338578852070426 3.48612 3.980072 3.90556 2.384583 1.646391 149869 179397 170375 101723 55875
-0.000325395455088641 6.106049 7.656315 5.858394 5.799907 6.389283 163081 176076 146790 142755 165217
-0.000315908915078568 6.866746 4.98927 4.491554 4.392681 5.089155 139134 153585 107375 71694 109163
-0.000359431691024362 6.713131 6.390159 6.276122 4.487012 3.737281 210983 177478 168983 174474 126555
-0.000237585134673326 4.028641 5.086949 4.330269 4.19707 4.282782 129660 131641 110031 74635 89736
-0.000546133946536382 4.046265 2.939221 2.779879 2.943793 2.361291 103466 79795 47144 72300 43111
-0.000327859585653276 3.164508 5.075126 6.108268 5.479312 4.400018 105887 137292 164658 152894 128338
-0.00056611403154066 3.282668 2.784913 2.519453 2.744924 2.545496 98176 81832 101649 68916 59374
-0.000674819875002572 3.577265 3.417507 3.712287 3.030643 3.350186 115210 80343 122855 73710 96924
-0.000472028722232571 6.049097 5.950832 3.998776 5.03569 4.077238 152812 191428 128312 109805 100511
-0.000358192602269169 5.266146 4.875564 5.247838 3.125557 5.172268 197633 173609 189378 117306 183201
-0.00043570543822644 8.121537 5.590297 2.694015 5.452253 4.651896 232830 132421 124149 147146 125964
-0.000340137683901896 3.320817 3.33218 2.420196 2.965377 2.760129 223695 195854 96620 186100 165714
-0.00110706455203968 2.916551 3.051814 2.93953 1.467623 2.015042 58074 61599 52228 40255 21521
-0.000368552849468918 1.617505 1.654603 1.467437 1.62076 1.33673 119817 93039 99317 92504 71803
-0.000312180963711124 7.435225 6.806071 6.887127 8.594377 8.207741 176650 184353 186492 225738 217221
-0.000410666522573114 3.746654 3.892212 4.811555 3.93997 4.402165 140871 131720 133759 103166 140979
-0.000562401309385634 12.624921 11.834822 10.562647 8.448905 12.325335 525845 523359 420488 538898 479926
-0.000393414840818318 3.027827 2.64807 2.280576 2.530221 2.105106 81968 80142 62671 82796 58084
-0.00126229896198455 3.17834 3.206383 2.345731 3.21692 3.05549 121539 113792 90972 93913 88033
-0.000460990116821766 3.817642 4.794333 3.362024 2.67265 3.024843 107772 122785 95107 84716 46836
-0.000350410826486181 8.537247 8.278363 8.368653 5.839932 6.760767 304592 297623 285658 277855 232008
-0.000346436954313135 7.112345 7.109522 7.571966 7.739273 5.912139 199290 261824 301147 330824 230699
-0.000680565322928272 1.376132 1.496064 1.721362 1.80568 1.621682 71758 70939 66309 74375 52947
-0.000462579362860366 4.067301 5.027123 5.952269 5.421455 5.124412 113590 131121 169088 144743 130199
-0.000433631124456878 3.925902 4.924877 4.631187 3.81658 4.045304 194441 231457 223900 201301 208204
-0.00143341548941767 3.924724 4.327301 3.573523 3.717384 3.471303 75582 115698 111027 91214 87751
-0.00137926861634454 1.535362 1.62557 1.378946 1.275949 1.339089 57443 77114 46245 39102 47533
-0.00169842857407891 2.675543 1.906793 1.686199 1.846752 1.625963 68368 43866 32485 45746 31046
-0.000831614391820743 2.945994 2.511525 2.149081 3.262944 2.984027 78649 60599 79670 71133 54923
-0.00074843228867673 3.630978 4.36414 4.605917 4.986772 3.22884 144254 191946 167728 184612 126168
-0.00128495103492955 4.123147 3.215017 4.567185 3.538044 2.444164 96693 92728 99746 95118 63887
-0.000810471908737763 5.300108 6.513846 7.312804 5.305491 4.666522 119094 151022 172915 157465 131931
-0.00163895155617 2.011174 2.375084 2.232045 2.328534 2.203085 97971 108300 101375 107734 88238
-0.000747117539762067 5.179912 7.433949 5.672398 3.990952 5.061327 175176 209183 164357 136837 142792
-0.00201582836661341 3.789815 3.872551 0.528625 2.477963 2.299773 110004 77052 59159 66181 36297
-0.000801483738491153 4.682662 6.034026 6.536929 4.314635 4.286363 143620 138865 147472 107837 142049
-0.000650521739590279 3.259683 3.711843 3.294738 2.755522 2.975778 73821 92189 65733 48632 68180
-0.000679757480073212 3.420479 4.94422 5.21647 5.303259 5.022432 140786 208134 226646 225941 232222
-0.000633493717853989 5.13043 5.643203 4.753729 4.227179 4.831264 223555 271483 188834 183360 211092
-0.000811356434631565 4.581061 4.766009 2.843858 3.450369 2.811608 168331 149230 148554 112069 77349
-0.000680763494447361 4.045164 3.82238 3.685254 2.809995 2.384846 251666 189398 179062 164998 137669
-0.00073304757534722 4.715045 5.15054 6.35238 4.414612 4.062916 111495 92557 125182 140711 139707
-0.00104289083112162 5.228736 4.442486 3.612977 4.291437 2.884364 141047 123132 79667 104358 72630
-0.00188579998209327 5.746503 6.010456 3.584946 4.45387 5.299307 98496 127401 117537 115914 101170
-0.000742228431714961 1.016235 1.824668 1.79426 1.882928 1.757949 32346 40799 37680 42217 39709
-0.000791366081361638 5.013616 6.93829 6.412662 4.511432 3.826497 122324 194219 183075 164280 149933
-0.00117622348246167 5.412326 4.244399 2.823952 3.946145 2.02859 141204 108198 51096 100454 48595
-0.00144948663153567 1.239939 2.306082 2.468254 2.057073 1.632659 56675 82086 91582 69707 28206
-0.00127877237851655 3.823974 4.150791 2.933864 3.596173 2.389934 71850 92374 72311 60574 32794
-0.000756874947439268 6.767214 9.017859 6.075874 5.44019 7.601421 164598 185838 164605 144402 181233
-0.000661180977913777 7.178209 3.749187 5.395033 4.060996 5.147084 301974 168659 242609 160459 204417
-0.000846362092253555 4.369309 3.065839 2.864035 2.612364 3.284203 145730 147170 82330 82064 109397
-0.000764939741481544 3.901972 3.239101 2.873912 3.415001 2.957141 135764 89781 85832 110964 67033
-0.000669795375265225 6.146399 5.750515 5.129835 7.910726 5.558453 194003 168645 106649 187384 115214
-0.000601679890253611 6.073149 4.96345 3.937846 3.55324 4.153116 189512 109173 107716 90502 116000
-0.000702406203355777 6.610817 7.061105 6.238607 5.088915 6.450745 297379 352637 365777 291956 185516
-0.000936637409670381 8.300762 7.971424 8.420032 8.811254 6.618425 292026 261335 283558 305413 298996
-0.000732930620691597 5.396471 5.096463 3.150035 4.444144 5.029894 222880 216257 110713 143268 190668
-0.000705053954940626 6.006046 7.833837 5.41391 5.198677 5.551952 179671 230760 173871 167885 133237
-0.000762292582647276 7.041434 6.792851 6.531473 7.873579 5.906948 270894 226786 238468 257898 207639
-0.00149869951558165 2.913303 2.750771 2.868185 2.513897 2.602998 85607 72880 88807 80523 81000
-0.00117613989407359 7.477142 7.170692 7.193919 5.507876 5.11662 218882 178543 191862 130985 107889
-0.00119727112543501 4.955974 4.891814 3.405748 3.517341 4.0015 112601 127896 84608 77944 90478
-0.00167315362269142 2.933364 2.549951 2.259147 2.309291 2.083937 92516 84897 63144 58941 59923
-0.00155899646819942 2.968444 1.703634 2.703332 2.455177 2.373637 74910 45035 64966 40254 44289
-0.000965708668247277 4.543033 5.374491 3.980769 3.438076 3.285754 148213 160467 137820 120315 63792
-0.000845725562055145 5.363898 6.975933 6.954759 6.878992 5.145548 158662 211398 181447 152877 105799
-0.00127915726109848 3.382894 4.346334 4.382161 3.553808 2.791167 172065 146852 144870 118180 116923
-0.00095908291243393 2.634623 2.581813 1.807168 1.727855 1.180662 111840 92784 82563 77918 48134
-0.00145965346109596 4.152278 2.616319 3.903861 1.449424 3.027972 171182 95047 139900 94878 116066
-0.00291192866628206 3.239207 2.832554 2.556114 2.092975 2.493506 143037 94018 98698 35276 77309
-0.00079548203420104 7.792302 7.521924 7.483741 6.548716 6.038851 255891 189311 198845 156670 204392
-0.00157398163388285 3.279757 4.73156 4.501189 4.148066 3.232076 86437 130571 114530 121369 96578
-0.000819016063883328 2.304045 2.213964 1.85776 2.262671 1.439928 70643 80882 67166 77595 39802
-0.00155089022851541 2.530165 1.883443 2.009396 1.58729 1.78479 94717 47226 71126 59108 46356
-0.00131818653079963 3.418514 3.603703 3.44739 1.448097 1.077256 93873 67094 76545 40659 34837
-0.00244674491903048 2.106746 1.563193 1.428746 1.555919 1.419289 124133 95590 85920 67183 76998
-0.0023008964813649 3.04552 2.976604 1.332142 2.396305 2.252112 110905 98799 57592 93400 63191
-0.00182861848478981 3.114547 3.471569 2.698787 3.08615 2.632195 148943 103477 110342 97712 100781
-0.00284423571368033 3.010595 2.283658 2.001158 2.029957 1.885195 70911 63638 48269 64903 42929
-0.00104708447053585 2.340848 2.57602 1.814725 1.837013 2.126423 79876 92726 43107 42951 60237
-0.000779809709478492 7.471933 5.649189 6.670134 4.857167 5.313174 258743 251024 242260 173582 170520
-0.000937188028441607 5.260134 5.642601 4.562417 4.930489 4.923078 189524 199117 156888 182153 135089
-0.00291226161475209 4.388563 3.197069 3.631157 3.389669 3.310265 80010 56781 73266 52178 46848
-0.000982421485084968 6.127146 4.118961 4.877068 4.840945 4.02417 168889 156958 143163 139995 126136
-0.00128252356978148 3.268894 2.658985 2.637714 2.429246 2.456091 77884 80506 84759 77882 60209
-0.00119766615216132 5.08431 4.306751 3.818619 4.201941 4.457558 240575 239433 197954 159452 190282
