12,0,1,1,0,0,0,0,0,0,0,0,0,0,0.167200409593318
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180516411568313
20,0,2,2,0,0,0,0,0,0,0,0,0,0,0.146332666212145
8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.220927838475077
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216546297927309
17,1,2,0,0,0,0,0,0,0,0,0,0,0,0.128857632160429
19,0,1,1,0,0,0,0,0,0,0,0,0,0,0.172147514898131
22,2,2,0,0,0,0,0,0,0,0,0,0,0,0.142495285685313
20,1,2,2,0,0,0,0,0,0,0,0,0,0,0.133978624886681
22,2,3,1,0,0,0,0,0,0,0,0,0,0,0.143079308951742
14,2,0,1,0,0,0,0,0,0,0,0,0,0,0.199302414300507
14,1,3,1,0,0,0,0,0,0,0,0,0,0,0.127856862493636
20,3,2,2,0,0,0,0,0,0,0,0,0,0,0.126715859464594
23,1,3,0,0,0,0,0,0,0,0,0,0,0,0.126238568910522
33,3,3,0,0,0,0,0,0,0,0,0,0,0,0.127617420741243
29,0,4,1,0,0,0,0,0,0,0,0,0,0,0.154361972402981
15,0,1,0,0,0,0,0,0,0,0,0,0,0,0.173510715196871
18,1,4,0,0,0,0,0,0,0,0,0,0,0,0.126727142590403
27,2,3,0,0,0,0,0,0,0,0,0,0,0,0.126566484234094
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0.132765308328269
16,2,2,1,0,0,0,0,0,0,0,0,0,0,0.146109792498292
16,1,2,1,0,0,0,0,0,0,0,0,0,0,0.143355961644127
15,0,0,1,0,0,0,0,0,0,0,0,0,0,0.163774733637747
13,1,2,0,0,0,0,0,0,0,0,0,0,0,0.247207374402785
16,2,2,0,0,0,0,0,0,0,0,0,0,0,0.174374025298908
32,2,2,0,0,0,0,0,0,0,0,0,0,0,0.133774190330518
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0.169192410669669
17,0,3,1,0,0,0,0,0,0,0,0,0,0,0.135526099370342
10,0,2,0,0,0,0,0,0,0,0,0,0,0,0.134456701484102
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207493878185611
13,0,1,1,0,0,0,0,0,0,0,0,0,0,0.139514720042524
14,2,0,1,0,0,0,0,0,0,0,0,0,0,0.148358228353401
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14269423239465
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.177799946497838
22,0,2,2,0,0,0,0,0,0,0,0,0,0,0.132015414353893
16,0,2,0,0,0,0,0,0,0,0,0,0,0,0.161622923798656
14,1,2,1,0,0,0,0,0,0,0,0,0,0,0.164384836033801
17,0,3,1,0,0,0,0,0,0,0,0,0,0,0.12310029806086
18,1,2,0,0,0,0,0,0,0,0,0,0,0,0.124744119160907
37,1,2,0,0,0,0,0,0,0,0,0,0,0,0.159629797293899
10,0,1,1,0,0,0,0,0,0,0,0,0,0,0.19414535666218
17,1,1,1,0,0,0,0,0,0,0,0,0,0,0.172892383645845
16,1,2,0,0,0,0,0,0,0,0,0,0,0,0.156252311242376
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0.126888181169128
12,0,1,1,0,0,0,0,0,0,0,0,0,0,0.179790429380845
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0.121552352557749
20,1,4,1,0,0,0,0,0,0,0,0,0,0,0.124755871948152
16,2,2,1,0,0,0,0,0,0,0,0,0,0,0.122177949694856
17,0,2,1,0,0,0,0,0,0,0,0,0,0,0.172971280406073
18,1,2,1,0,0,0,0,0,0,0,0,0,0,0.168096567703634
16,1,2,2,0,0,0,0,0,0,0,0,0,0,0.141408912277227
18,2,2,0,0,0,0,0,0,0,0,0,0,0,0.164218790892437
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0.196775145514024
23,1,2,0,0,0,0,0,0,0,0,0,0,0,0.173716926734697
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0.194835812517541
15,0,3,1,0,0,0,0,0,0,0,0,0,0,0.131275462369298
39,3,5,0,0,0,0,0,0,0,0,0,0,0,0.131540694612393
20,1,2,0,0,0,0,0,0,0,0,0,0,0,0.132958082810967
16,2,2,0,0,0,0,0,0,0,0,0,0,0,0.133124674415228
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0.246434332890492
45,1,8,1,0,0,0,0,0,0,0,0,0,0,0.12152492073953
18,0,3,1,0,0,0,0,0,0,0,0,0,0,0.150018309017673
19,2,3,1,0,0,0,0,0,0,0,0,0,0,0.126267382110125
20,0,4,1,0,0,0,0,0,0,0,0,0,0,0.121416276010664
16,1,3,0,0,0,0,0,0,0,0,0,0,0,0.137242441493563
19,1,3,0,0,0,0,0,0,0,0,0,0,0,0.12093054010533
13,0,2,1,0,0,0,0,0,0,0,0,0,0,0.18258816342833
19,2,1,0,0,0,0,0,0,0,0,0,0,0,0.171023275030988
25,2,3,0,0,0,0,0,0,0,0,0,0,0,0.124286589688442
18,3,3,0,0,0,0,0,0,0,0,0,0,0,0.120303698071044
25,4,1,0,0,0,0,0,0,0,0,0,0,0,0.138181234735172
10,0,1,1,0,0,0,0,0,0,0,0,0,0,0.186479063267961
17,0,3,1,0,0,0,0,0,0,0,0,0,0,0.149326356338429
15,1,2,2,0,0,0,0,0,0,0,0,0,0,0.173922823434143
20,2,2,1,0,0,0,0,0,0,0,0,0,0,0.123430269005474
12,1,2,0,0,0,0,0,0,0,0,0,0,0,0.151849104067685
22,1,3,0,0,0,0,0,0,0,0,0,0,0,0.195438214755592
22,2,3,0,0,0,0,0,0,0,0,0,0,0,0.119703755404331
18,0,3,0,0,0,0,0,0,0,0,0,0,0,0.119753522905197
21,0,3,1,0,0,0,0,0,0,0,0,0,0,0.120070824899476
14,0,3,1,0,0,0,0,0,0,0,0,0,0,0.12068053078265
12,0,1,1,0,0,0,0,0,0,0,0,0,0,0.169718395305486
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0.119959453400651
10,1,2,1,0,0,0,0,0,0,0,0,0,0,0.197882746637493
16,2,2,1,0,0,0,0,0,0,0,0,0,0,0.12684937050174
9,1,2,0,0,0,0,0,0,0,0,0,0,0,0.172421731123389
17,1,4,0,0,0,0,0,0,0,0,0,0,0,0.133755353307396
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.182626392459297
10,0,2,0,0,0,0,0,0,0,0,0,0,0,0.165942926362353
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17950385144832
23,1,3,0,0,0,0,0,0,0,0,0,0,0,0.122102107847827
24,1,3,0,0,0,0,0,0,0,0,0,0,0,0.146634419283168
23,1,3,0,0,0,0,0,0,0,0,0,0,0,0.118796173885994
30,3,2,0,0,0,0,0,0,0,0,0,0,0,0.139490003109737
26,0,2,0,0,0,0,0,0,0,0,0,0,0,0.143549252803752
13,1,2,0,0,0,0,0,0,0,0,0,0,0,0.139264521673935
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0.17265673266036
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0.205796866339511
11,0,2,0,0,0,0,0,0,0,0,0,0,0,0.162112330811041
15,1,2,0,0,0,0,0,0,0,0,0,0,0,0.14091347223252
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0.144315291544843
16,0,2,0,0,0,0,0,0,0,0,0,0,0,0.147016787384027
17,1,3,0,0,0,0,0,0,0,0,0,0,0,0.120130952380952
9,0,1,1,0,0,0,0,0,0,0,0,0,0,0.183267631902435
16,0,2,1,0,0,0,0,0,0,0,0,0,0,0.136899628725229
28,1,2,0,0,0,0,0,0,0,0,0,0,0,0.150925258351358
10,0,2,1,0,0,0,0,0,0,0,0,0,0,0.13112785096022
19,0,2,0,0,0,0,0,0,0,0,0,0,0,0.132778801965264
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.152514263978699
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146059825529123
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0.142842871889524
11,0,0,1,0,0,0,0,0,0,0,0,0,0,0.190807072070925
15,0,4,1,0,0,0,0,0,0,0,0,0,0,0.131473349818284
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168335881825209
10,0,2,0,0,0,0,0,0,0,0,0,0,0,0.148529155354074
27,1,4,0,0,0,0,0,0,0,0,0,0,0,0.116178689655979
12,0,2,1,0,0,0,0,0,0,0,0,0,0,0.130021843599825
17,0,3,0,0,0,0,0,0,0,0,0,0,0,0.142448928797075
24,0,3,1,0,0,0,0,0,0,0,0,0,0,0.119480321101102
14,1,2,1,0,0,0,0,0,0,0,0,0,0,0.140910513289777
24,1,2,0,0,0,0,0,0,0,0,0,0,0,0.115636879167446
20,0,2,0,0,0,0,0,0,0,0,0,0,0,0.13272789060893
18,1,2,1,0,0,0,0,0,0,0,0,0,0,0.121685149222172
14,1,2,1,0,0,0,0,0,0,0,0,0,0,0.149684409474285
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0.21438361628219
14,1,2,0,0,0,0,0,0,0,0,0,0,0,0.129222865609097
18,1,2,1,0,0,0,0,0,0,0,0,0,0,0.158579900763112
14,0,1,1,0,0,0,0,0,0,0,0,0,0,0.129387631392841
11,0,2,1,0,0,0,0,0,0,0,0,0,0,0.16694255167175
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0.216447382936318
23,1,2,0,0,0,0,0,0,0,0,0,0,0,0.138450313044297
13,1,2,0,0,0,0,0,0,0,0,0,0,0,0.173247191143703
22,1,2,1,0,0,0,0,0,0,0,0,0,0,0.126523648051842
20,0,3,0,0,0,0,0,0,0,0,0,0,0,0.124765183390709
17,0,2,0,0,0,0,0,0,0,0,0,0,0,0.169079785731172
15,1,2,0,0,0,0,0,0,0,0,0,0,0,0.121489866866664
17,0,1,1,0,0,0,0,0,0,0,0,0,0,0.136782681720631
