@relation errorPredict

@attribute CGend real
@attribute agadir real
@attribute errorPercent real


@data
0,0.09,0.011844225
0,0.06,0.026206506
0,0.03,0.022316528
0,0,0.012334021
0,0.38,0.009547518
0,0.27,0.009844686
1,0.04,0.020882676
0,0.07,0.010240671
0,0,0.035848039
0,0.05,0.01281302
0,0.03,0.009319441
0,0.11,0.030412288
0,0.07,0.013125211
0,0.21,0.010557586
0,0.04,0.01067399
0,0.35,0.016922305
0,0.1,0.01897267
0,0.01,0.009223233
0,0.03,0.012329433
0,0.01,0.013093339
0,0.12,0.012832919
0,0.04,0.014892515
0,0.31,0.019833605
0,0.31,0.012534566
0,0.43,0.007658217
0,0.03,0.009743645
0,0.09,0.009754062
0,0.16,0.011284519
0,0.22,0.010287834
0,0.04,0.016934438
0,0,0.033738079
0,0.02,0.021685751
0,0.15,0.00977016
1,0.36,0.009371205
0,0.18,0.01133638
0,0.09,0.011392108
0,0.52,0.013800458
0,0.14,0.014099276
0,1.03,0.011251858
0,0.06,0.013816803
0,0.27,0.01182896
0,0.01,0.011563288
0,0.24,0.00679342
0,0.18,0.008896328
0,0.16,0.015256552
0,0.05,0.023453493
0,0.07,0.01020794
0,0.05,0.011516819
0,0.38,0.009558283
0,0.58,0.016367161
0,0.16,0.008117948
0,0.12,0.009986545
0,0.11,0.026317324
0,0.02,0.012142567
0,0.03,0.03381226
0,0.09,0.009226628
0,0.02,0.02067005
0,0.65,0.010441857
0,0.13,0.010409916
0,0.16,0.009329717
0,0.08,0.018610045
0,0.02,0.019100741
0,0.1,0.013443914
0,0.41,0.008906554
0,0.34,0.008872401
0,0.06,0.011510763
0,0.15,0.024675689
0,0.11,0.007836556
0,0.02,0.012057247
0,0.05,0.00877491
0,0.03,0.010087139
0,0.03,0.024233931
1,0.02,0.015623224
0,0.03,0.014234111
0,0.64,0.008618241
0,0.08,0.012077832
0,0.09,0.008120513
0,0.06,0.030132896
0,0.63,0.012035099
0,0.72,0.008537745
0,0.01,0.03119389
0,0.22,0.008742287
0,0.16,0.011914606
0,0.14,0.00870627
0,0.21,0.00863244
1,0.05,0.030582588
0,0.18,0.022626038
0,0.01,0.017389297
0,0.27,0.008916601
0,0.09,0.011011139
0,0.01,0.010841631
0,0.02,0.034041228
0,0.04,0.013395823
0,0.04,0.017088792
0,0.24,0.010970663
0,0.02,0.040624095
0,0.11,0.008933376
0,0.11,0.013633245
0,0.02,0.010963232
0,0.02,0.013701289
0,0.12,0.017969346
0,0,0.012546554
0,0.41,0.012828037
0,1.29,0.009028846
0,0.2,0.007862395
0,0.01,0.011693972
0,0.05,0.009903229
0,0.36,0.008547365
0,0.48,0.008445512
0,0.04,0.010720636
0,0.09,0.020630103
0,0.27,0.00820201
0,0.53,0.011575819
0,0.02,0.012210805
0,0.02,0.023781463
0,0.02,0.012056224
0,0.22,0.037045286
0,0.01,0.051525129
0,0.01,0.052521115
0,0.04,0.018062921
0,0.02,0.013475479
1,0.16,0.034737676
0,0.01,0.012521895
0,1.54,0.009099079
0,0.04,0.026067128
0,0.26,0.008195827
0,0.02,0.007660258
0,0.15,0.013591505
0,0.03,0.013789525
0,0.02,0.008981879
0,0.26,0.019639878
0,0.4,0.012795023
0,0.18,0.009015233
0,0.07,0.018829805
0,0,0.01588952
0,0.24,0.014035321
0,0.01,0.03052114
0,1.66,0.009373673
0,0.08,0.013002558
0,0.35,0.012236154
0,0,0.014485465
0,0.09,0.017299843
0,0.14,0.008747307
0,0.12,0.014868525
0,0.04,0.010432826
0,0.15,0.010668245
0,0.11,0.00917035
0,0.53,0.011161014
0,0.02,0.011487209
0,0.03,0.010093127
0,0.03,0.014666544
0,0.21,0.009324326
0,0.23,0.013399507
0,0.56,0.010617362
0,0.05,0.026168559
0,0.47,0.025231175
0,0.16,0.011344725
0,0.07,0.017914646
0,0.09,0.013707927
0,0.12,0.026029257
0,0.43,0.010741079
0,0,0.017376055
0,0.29,0.0142108
0,0.16,0.007682124
0,0.12,0.014864411
0,0.02,0.014958266
0,0.05,0.009274577
0,0.01,0.010929358
0,0.06,0.050368633
0,0.02,0.010028411
0,0.23,0.021645098
0,2.69,0.008953574
0,0.24,0.013457223
0,0.46,0.008900704
0,0.59,0.015471876
0,0.2,0.012582565
0,0.32,0.013541982
0,0.2,0.013564462
0,0.3,0.048579841
0,0.03,0.013189769
0,0.03,0.008614448
0,0.24,0.009186169
0,0.07,0.014821632
0,1.15,0.011107251
0,0.03,0.076180154
0,0.04,0.010713996
0,0.09,0.009042374
0,0.02,0.014109911
0,0.08,0.018409453
0,0.25,0.009809098
0,0.12,0.016700252
0,0.11,0.010441712
0,0.09,0.012131452
0,0.05,0.009467579
0,0.23,0.008811704
0,0.24,0.012326122
0,0.07,0.009201731
0,0.15,0.009574248
0,0.2,0.00773792
1,0,0.026375859
0,0.01,0.013230299
0,0.66,0.009454477
0,0,0.033866487
0,0.79,0.013204237
0,0.01,0.01281264
0,0.07,0.008164379
0,0.08,0.026483104
0,0.16,0.015424559
0,0.01,0.025617578
0,0,0.010737252
0,0.01,0.016488917
1,0.68,0.01027186
0,0.29,0.034258689
0,0,0.013351878
0,0.04,0.014796457
0,0.09,0.018472072
0,0.02,0.011196078
0,0.03,0.02837258
0,0.12,0.020450698
0,0.02,0.015175258
0,0.05,0.012247564
0,0.05,0.010675576
0,0.13,0.008993396
0,0.16,0.009680681
0,0.03,0.012899044
0,0.14,0.013544334
1,1.19,0.016390673
0,0.14,0.010691286
0,0.06,0.009936519
0,0.16,0.021678634
0,0.01,0.086232334
1,0.05,0.018546298
1,0.04,0.046635831
0,0.14,0.010647045
0,0.02,0.015111918
0,0.05,0.012707735
0,0,0.050044866
0,0.24,0.011312005
0,0.18,0.020036483
0,0.3,0.008040981
0,0.14,0.026662167
0,0.31,0.011371591
0,0,0.012913317
0,0.04,0.012043555
0,0.14,0.012197713
1,0.39,0.009425539
0,0.03,0.024399758
0,0,0.024999034
0,0.19,0.01143097
0,0.05,0.014429441
0,3.18,0.0169425
0,0.05,0.010740332
0,0.31,0.015234837
0,1.34,0.011504503
0,0.05,0.022545798
0,0,0.035396394
0,0.02,0.015267232
0,0.05,0.039406597
0,0.13,0.010998099
0,0.18,0.010085629
0,0.09,0.015111246
0,0.05,0.012028515
0,0.12,0.009579445
0,0.05,0.010743332
0,0,0.011666158
0,0.03,0.008788463
0,0.01,0.038391605
0,0.21,0.011912847
0,0.07,0.014444962
0,0.13,0.008423129
1,0.36,0.011770287
0,0,0.010454014
0,0.48,0.008995962
0,0.02,0.009469714
0,0.26,0.017091532
0,0.04,0.014561037
0,0,0.024525587
0,0.03,0.010390197
0,0.14,0.014861237
0,0,0.020988704
0,0.04,0.0115119
0,0.53,0.010816432
0,0.42,0.008264816
0,0.12,0.014809606
0,0.04,0.023663688
0,1.36,0.016950096
0,0.71,0.011590232
0,0.07,0.014842456
0,0.58,0.022310627
0,0.02,0.018136851
0,0.03,0.025911422
0,0.12,0.012280702
1,0.12,0.009814012
0,0.05,0.018889065
0,0.03,0.011298869
1,0.19,0.030378971
0,0.04,0.013066048
0,0.03,0.017935722
0,0.06,0.00933155
0,0.69,0.008331235
0,0.28,0.024467589
0,0.01,0.009426118
0,0.01,0.017028977
0,0.06,0.019642157
0,0.09,0.015007789
0,0.07,0.010781483
0,0.01,0.01460387
0,0.02,0.016000592
0,0,0.03434389
0,0.2,0.021125386
0,0.03,0.01339877
0,0.11,0.019823809
0,0.14,0.009297778
1,0.02,0.030840906
0,0.05,0.025306016
0,0.15,0.015664608
0,0.01,0.04267432
0,0.04,0.01438868
1,0.44,0.014752664
0,0.06,0.017222257
0,0.03,0.018451437
0,0.01,0.015636981
1,0.25,0.012997278
0,0.01,0.017360533
0,0.03,0.018504436
0,0,0.033158425
0,0.01,0.019202934
0,0.03,0.012658521
0,0.1,0.012241681
0,0.58,0.0199205
0,0.02,0.019714065
0,0.56,0.012225224
0,0.34,0.019793173
0,0.16,0.009412971
0,0.02,0.009612368
0,0.01,0.033361561
0,0.18,0.013357348
0,0.01,0.013473346
0,0.01,0.017982602
0,0.28,0.012491967
0,0.03,0.014440645
0,0.13,0.008687067
0,0.04,0.010345356
0,0.22,0.020502731
0,0.04,0.024816036
0,0.28,0.029762039
0,0.15,0.018730794
0,0.06,0.025066197
0,0.09,0.05249772
0,0.02,0.018520509
0,0.1,0.026019784
0,0.01,0.018914425
0,0.04,0.033706077
0,0.17,0.022668566
0,0.06,0.013526198
0,0.03,0.033029039
0,0.09,0.028460954
0,0.24,0.018639653
0,0.51,0.018528539
0,0.2,0.025760948
0,0.09,0.019866909
0,0.09,0.066975609
0,0.07,0.013459206
0,0.05,0.057609746
0,0.1,0.020056115
0,0.3,0.019906004
0,0.06,0.012962878
0,0.17,0.015077614
0,0.09,0.012065876
0,0.67,0.011291542
0,0.19,0.018949282
0,0.3,0.012264843
0,0.07,0.032180449
0,0.34,0.009494697
0,0.27,0.010246297
0,0.12,0.014110316
0,0.2,0.01873638
0,0.03,0.012416532
0,0.85,0.014961469
0,0.09,0.012840264
0,0.03,0.021255877
0,0.05,0.018006628
0,0.09,0.016422796
0,0,0.024581775
0,0.56,0.017351515
0,0.04,0.025371731
0,0.15,0.046465099
0,0.09,0.023040654
1,0.04,0.017243703
0,0.16,0.024503804
0,0,0.016806355
0,0.03,0.039058914
0,0.02,0.025965996
0,0.02,0.016873301
0,0.02,0.036865649
0,0.03,0.019416908
0,0.18,0.021014088
0,0.16,0.013609056
0,0.04,0.013066661
0,0.1,0.015705962
0,0.07,0.009819816
0,0.3,0.01096845
0,0.01,0.023504924
0,0.01,0.024995458
0,0.03,0.022599307
1,0.16,0.011873605
0,0.04,0.013002522
0,0.26,0.011658308
0,0.05,0.039981079
0,0.06,0.010730734
0,0.12,0.022915446
0,0.46,0.027986024
0,0.29,0.021804742
0,0.24,0.023797536
0,0.22,0.0152864
0,0.25,0.0227128
0,0.05,0.01535152
0,0.04,0.015853175
0,0,0.015359348
0,0.06,0.014831849
0,0.01,0.021169797
0,0.04,0.015673381
0,0.09,0.019721934
0,0.15,0.009864913
0,0.03,0.025752644
0,0.17,0.022828508
0,0,0.029269961
0,0.59,0.015933511
0,0.05,0.020767427
0,0.01,0.045277631
0,0.07,0.011199339
0,0.06,0.020782002
0,1.37,0.012840358
0,0.07,0.04015928
0,0.17,0.01515747
0,0.01,0.012886556
0,0,0.016352176
0,0.02,0.017781604
1,0.13,0.012418856
0,0.09,0.015839075
0,0.06,0.059625403
0,0,0.01538589
0,0.15,0.012788807
0,1.64,0.013041672
0,0.09,0.016723125
0,0.13,0.012198872
0,0.05,0.010381631
0,0.09,0.013715146
0,0.02,0.011981995
0,0.03,0.039374349
0,0.01,0.020923932
1,0.1,0.016340727
0,0.79,0.019849536
0,0.05,0.011234606
0,0.32,0.018240359
1,0.18,0.040685811
0,0.11,0.017942073
0,0.09,0.028479637
0,0.18,0.015901762
0,0.56,0.013883364
0,0.04,0.014417433
0,1.91,0.010606856
0,0.06,0.021070125
0,0.12,0.014584847
0,0.08,0.018473157
0,0.12,0.016549835
0,0.02,0.026811267
0,0.06,0.019015876
0,0.02,0.015175611
0,0.11,0.022779612
0,0.05,0.036753494
0,0.03,0.012960655
0,0.04,0.017427808
1,0.02,0.013799973
0,0.03,0.019150275
0,0.14,0.04404428
0,0.15,0.012694319
0,0.06,0.015243959
0,0.62,0.009814899
1,0.33,0.0198469
0,0.29,0.028631739
0,0.06,0.032935417
0,0.1,0.032099287
0,0.22,0.025921736
0,0.01,0.033628371
0,0.03,0.022704837
0,0.07,0.020734118
0,0.13,0.013571826
0,0.01,0.018822339
0,0.06,0.017433001
1,0.01,0.020144745
0,0.06,0.028934816
0,0.46,0.02925194
0,0.09,0.020185131
0,0.06,0.019263949
0,0.16,0.01263764
0,0.05,0.032640369
0,0.22,0.016407509
0,0.21,0.015067397
0,0.16,0.012693023
0,0.13,0.027801693
0,0.83,0.00971448
0,0.03,0.018080087
0,0.13,0.012128128
0,0,0.02689639
0,0.26,0.016074423
0,0.16,0.012039809
0,0.13,0.022026854
0,0.27,0.016009618
0,0.6,0.0120163
0,0.09,0.019121166
0,0.19,0.011843999
0,0.32,0.010775185
0,0.02,0.038331839
0,0.07,0.041930307
0,0.08,0.019674976
0,0.78,0.020076391
0,0.02,0.017189674
0,0.12,0.010292476
0,0.11,0.012477019
0,0.03,0.013665849
0,0.05,0.009927394
0,0.01,0.03208039
0,0.05,0.033868955
0,0.18,0.033574037
1,0.03,0.021317943
0,0.18,0.020271235
0,0.03,0.050569715
0,0.43,0.020504972
0,0.02,0.026332731
0,0.44,0.014901838
0,0.37,0.012678328
0,0.01,0.022576303
0,0.2,0.013793845
0,0.01,0.012194022
0,0.03,0.020228008
0,0.03,0.030025953
0,0.17,0.022309154
0,0.34,0.013753967
0,0.13,0.019783716
0,0.01,0.021756403
1,0.09,0.015111002
0,0.05,0.028989142
0,0.17,0.042129451
0,0.04,0.03435592
0,0.42,0.013442556
0,1.1,0.01361229
0,1.03,0.011915412
0,0.07,0.023490696
0,0.02,0.030054343
0,0.1,0.02581869
0,0.17,0.023076511
0,0.32,0.012084507
0,0.05,0.015938807
0,0.04,0.019105883
0,0.24,0.010034792
0,0.05,0.016923037
0,0.04,0.011472529
0,0.05,0.022330097
1,0.06,0.045392183
0,0.01,0.027809799
0,0.04,0.017791753
0,0,0.035999614
1,0.12,0.022200739
0,0.21,0.040783862
0,0.12,0.012264884
0,0.06,0.02299264
0,0.18,0.015823071
0,0.05,0.050531004
0,0.02,0.034333288
0,0.3,0.022929692
0,0.02,0.024819145
0,0.01,0.01890714
0,0.04,0.018301254
0,0.06,0.013564373
0,0.33,0.012651836
0,0.8,0.01608448
0,0.16,0.02879958
0,0.03,0.02319218
0,0.13,0.010573521
0,0.06,0.023971358
0,0.21,0.014450313
0,0.08,0.012340207
0,0.11,0.056530656
1,0.06,0.016935381
0,0,0.021510179
0,0.04,0.014804672
0,0.07,0.014459462
0,0.04,0.047361705
0,0.05,0.016007874
0,0.17,0.042294285
0,0.05,0.040413346
0,0,0.033855572
0,0.04,0.029160896
0,0.02,0.023976087
0,0.02,0.082748326
0,0.25,0.010909983
0,0.31,0.034553048
0,0.03,0.019708282
0,0.23,0.011684446
0,0.58,0.01205454
0,0.08,0.014685553
0,0.2,0.042691347
0,0.24,0.028526527
0,0.02,0.023332607
0,0,0.038713912
0,0.1,0.019971406
0,0.02,0.041888865
0,0.03,0.037784117
0,0.4,0.013099754
0,0.03,0.022756486
0,0.27,0.011481947
0,0.17,0.033844793
0,0.1,0.017664415
0,0.04,0.012417954
0,0.01,0.018218172
0,0.06,0.030444915
0,0.29,0.015934066
0,0.16,0.015119528
0,0.08,0.032077247
0,0.85,0.013094083
0,0.06,0.012477685
0,0.04,0.013525735
1,0.2,0.015842743
0,0.13,0.019103657
0,0,0.028158817
0,0.11,0.021565546
0,0.07,0.015898186
0,0.15,0.020595676
0,0.11,0.024867207
0,0.03,0.084981799
0,0.21,0.015015313
0,0.05,0.015242471
0,0.06,0.033635716
0,0.02,0.033832988
0,0.1,0.015909554
0,0.17,0.014141006
0,0.04,0.030768746
0,0.14,0.016803158
0,0.03,0.016205239
0,0.02,0.063270977
0,0,0.039076374
0,0.05,0.016923077
0,0.01,0.034979329
0,0.1,0.021303726
0,0.04,0.049868079
1,0.14,0.01972242
0,0.97,0.018568124
0,0.16,0.011645265
0,0.06,0.036225911
0,0.19,0.020343025
0,0.16,0.025324621
0,0.05,0.021744106
0,0.23,0.040683729
0,0,0.024872656
0,0.13,0.032644372
0,0.69,0.017620892
0,0.22,0.013414504
0,0.22,0.01718397
0,0.17,0.01599824
0,0.32,0.026792376
0,0.11,0.030885935
0,0.01,0.043733355
1,0.06,0.043335176
0,0.05,0.020870719
0,0.07,0.01859203
0,0,0.041955435
0,0.05,0.078609026
0,0.08,0.017799561
0,0.03,0.032502094
0,0.24,0.013534694
0,0.03,0.031303102
0,0.32,0.016284334
0,0.03,0.021978718
0,0.05,0.026892642
0,0.26,0.012159025
0,0.16,0.013228544
0,0.16,0.012055857
0,0.12,0.026871826
0,0.09,0.023200506
0,0.11,0.012949714
0,0,0.014720991
0,0.04,0.017816663
0,0.12,0.030296042
0,0.09,0.019658918
0,0.34,0.015881563
1,0.11,0.02022652
0,0.06,0.014622914
0,0.05,0.016905957
0,0.03,0.023234632
0,0.04,0.017140241
0,0.01,0.018443713
0,0.16,0.02744087
0,0.06,0.016972588
0,0.37,0.013118133
0,0.08,0.0239848
0,0.02,0.021658487
0,0,0.01955582
0,0.1,0.019613699
1,0.08,0.016119181
0,0.02,0.051314643
0,0.03,0.016196675
0,0.69,0.042179417
0,0.19,0.033477865
0,0.05,0.035480186
0,0.01,0.016271331
0,0.09,0.02240595
0,0.12,0.022715453
0,0.07,0.012465806
0,0.05,0.011551195
0,0.8,0.016179131
0,0.23,0.020018717
0,0.21,0.015176778
0,0.07,0.013694877
0,0.11,0.037010293
0,0.15,0.020023144
0,0.01,0.052940816
0,0.03,0.021983183
0,0.34,0.013670073
0,0.13,0.019432384
0,1.08,0.014035105
0,0.53,0.01910335
0,0.02,0.016224515
0,1.15,0.016009068
0,0.11,0.013721897
0,0.01,0.022420474
0,0.03,0.015413461
0,0.1,0.02343278
0,0.08,0.020278807
0,0,0.018479134
0,0.12,0.020711018
0,0.18,0.03483858
0,0,0.035814551
0,0.14,0.030505726
0,0.02,0.021188874
0,0.04,0.013738936
0,0.23,0.012375483
0,0.23,0.018867554
0,0.02,0.013389145
0,0.07,0.01313308
0,0.05,0.020037657
0,0,0.058194252
0,0,0.021224508
0,0.07,0.017878139
0,0.01,0.043380675
0,0.04,0.040758168
0,0.38,0.020010244
0,0.02,0.029334669
0,0.14,0.018581873
0,0.9,0.015932593
0,0.38,0.013396696
0,0.13,0.028442526
0,0.05,0.012724544
0,0.02,0.029605622
0,0.06,0.028478685
0,0.13,0.013632907
0,0,0.026940804
0,0.15,0.013355032
0,0.1,0.011304226
1,0.28,0.015214696
0,0.35,0.025135347
0,0.05,0.017920309
0,0.03,0.013207795
0,0,0.012495293
0,0.1,0.047802576
0,0.08,0.019093718
1,0.12,0.025272125
0,0.05,0.02236767
1,0.06,0.014372222
0,0.03,0.02008443
0,0.14,0.018817925
0,0.01,0.019157312
0,0.41,0.028154626
1,1.07,0.025273078
0,0.59,0.013548331
0,0.02,0.039875628
0,0.13,0.013599713
0,0.01,0.017048174
1,0.03,0.051777023
0,0.03,0.019065476
1,0.08,0.013918283
0,0.02,0.050852948
0,0.02,0.04833619
0,0,0.033216814
0,0.21,0.028209267
0,0.04,0.036042046
0,0.1,0.022473779
0,0.55,0.022147206
1,0.1,0.012097677
0,0.03,0.027626774
0,0.22,0.021618085
0,0.14,0.014589985
0,0.12,0.016298072
0,0.01,0.077888409
0,0.03,0.015709597
0,0.15,0.015735799
0,0.05,0.013224682
0,0.14,0.0321223
0,0.01,0.019649345
0,0.04,0.017033158
0,0.01,0.025576193
0,0.24,0.019513758
0,0.17,0.036281686
1,0.03,0.027507137
0,0.14,0.020950005
0,0.09,0.016559282
0,0.16,0.012747978
0,0.02,0.021481444
0,0.1,0.016812952
1,0.1,0.016482942
0,1.47,0.014272733
0,0.01,0.027076545
0,0.51,0.026985025
0,0.02,0.02149784
0,0.02,0.015056757
0,0.04,0.041767847
0,0.06,0.01578928
0,0.05,0.020354737
0,0.05,0.024570687
1,0.84,0.016133607
0,0.04,0.022073618
0,0,0.023296025
0,0.02,0.066757198
0,0.26,0.012731921
0,0.01,0.030604269
0,0.09,0.045827169
0,0.02,0.042631465
0,0.02,0.020553671
0,0.09,0.019808725
0,0.02,0.035064684
0,0.06,0.012054618
0,0.25,0.019111616
0,0.02,0.021049196
1,2.32,0.014672435
0,0.29,0.016042272
0,0.09,0.020335121
0,0,0.072647334
0,0.28,0.021013862
0,0.15,0.016469327
0,0.02,0.031752301
0,0.02,0.019602293
0,1.3,0.018571533
1,0.03,0.024403709
0,0.02,0.01986906
0,2.2,0.028736929
0,0.03,0.019965527
0,0.07,0.031418822
0,0.09,0.030714168
0,0.1,0.012683387
0,0.07,0.060221353
0,0.06,0.022631754
0,0.03,0.023030094
0,0.01,0.085944151
0,0.04,0.0325185
0,0.11,0.043270998
0,0.2,0.021855825
0,0.03,0.017206081
0,0.07,0.024195768
0,0.3,0.036260103
0,0.17,0.021217623
0,0.61,0.023087796
0,0.05,0.035337266
0,0.04,0.024751563
0,0.14,0.04425863
0,0.03,0.040039154
0,0.04,0.02570474
0,0.01,0.020265494
0,0.97,0.014372992
0,0.11,0.02327434
0,0.05,0.036777419
0,0.14,0.022115405
0,0.03,0.019288886
0,0.47,0.01245318
0,0.25,0.021610181
1,0.25,0.012731041
0,0.18,0.013483097
0,0.45,0.015274096
0,0.09,0.022906312
0,0.01,0.024154739
0,0.05,0.028621179
0,0.07,0.034715052
0,0.15,0.057445161
0,0.12,0.015080686
1,0.06,0.013560645
0,0.07,0.024524764
0,0.47,0.014542344
0,0.13,0.016400059
0,0.25,0.028361925
0,0.04,0.026808689
0,0.27,0.017083401
0,0.46,0.013551341
0,0.07,0.018412966
0,0.08,0.017869127
0,0.15,0.037509708
0,0.14,0.025093233
0,0.08,0.019179
0,0.08,0.026256326
1,0.01,0.0502435
0,0.24,0.024591634
0,0.03,0.013917071
0,0.05,0.030009699
0,0.07,0.025928055
0,0.04,0.04157483
0,0.12,0.020443899
0,0.39,0.031158686
0,0.06,0.122810078
0,0.02,0.042094663
0,0.08,0.02583423
0,0.05,0.018833399
0,0.06,0.019976069
0,0,0.033747203
0,0.51,0.016379742
0,0.05,0.024675637
0,0.04,0.019011634
0,0.14,0.020311183
0,0.05,0.048162797
0,0.07,0.01453758
0,0.02,0.032929072
0,0.1,0.014991692
0,0.04,0.021286692
0,0.01,0.021364368
0,0.04,0.039892585
0,0.12,0.018009366
0,0.15,0.012437966
0,0.07,0.015379796
0,0.44,0.025565018
0,0.05,0.030256211
0,0.16,0.015221128
0,0.39,0.019975507
0,0.11,0.030237704
0,0.1,0.019687779
0,0.02,0.029056415
0,0.02,0.023500668
0,0.06,0.034336802
0,0.01,0.043068755
0,0.13,0.01656795
0,0,0.021970137
0,0.01,0.023840932
0,0.02,0.035438587
0,0.59,0.014480489
0,0.09,0.020761558
0,0.04,0.0427448
0,0.14,0.021396404
0,0,0.031314632
0,0.09,0.01751985
0,0.09,0.015580928
0,0.06,0.015053443
0,0.04,0.01680047
0,0.21,0.013302582
1,0.05,0.023240085
1,0.01,0.016855603
0,0.17,0.022963531
0,0.01,0.033997213
0,0.03,0.052400354
0,0.01,0.034653746
0,0.24,0.031240352
0,0.06,0.012632834
0,0.64,0.012768487
0,0.05,0.024170084
0,0.11,0.022361138
0,0.03,0.072934019
0,0.09,0.020061233
0,0.15,0.026348839
0,0.15,0.037324387
0,0.02,0.013750745
0,0.16,0.013591065
0,0.07,0.01675992
0,0.01,0.016468828
0,0.3,0.059664155
0,0.04,0.024688555
1,0,0.02611597
0,0.24,0.086194931
1,0.04,0.038922384
0,0.05,0.032648295
0,0.05,0.046932541
0,0.08,0.042104397
0,0,0.02624201
0,0.05,0.030147749
0,0.04,0.019285769
0,0,0.065551653
0,0.01,0.035248421
0,0.07,0.016997475
0,0.08,0.024482291
0,0.02,0.023369998
0,0.11,0.015738539
0,0,0.081856431
0,0.07,0.026639973
0,0.05,0.025488228
0,0.1,0.025385313
0,0.03,0.041791985
0,0.96,0.015674754
0,0.01,0.051764813
0,0.01,0.099165333
0,0.02,0.017093753
0,0.55,0.020368711
0,0.02,0.050367148
0,0.25,0.017155089
0,0.46,0.015121215
0,0.04,0.025817316
0,0.05,0.020281618
0,0.02,0.083321049
0,0.36,0.017888532
0,0.17,0.026119461
0,0.06,0.015008066
0,0.06,0.020141794
0,0,0.025184817
0,0.01,0.024148343
1,0.04,0.062859838
0,0.63,0.014172475
0,0,0.03139392
0,0.14,0.028445666
0,0.01,0.026744362
0,0.14,0.023401719
0,0.16,0.051651224
1,0.21,0.034940349
0,0.07,0.031430014
0,0.43,0.049346127
0,0.16,0.016522021
0,0.02,0.054173425
0,0.24,0.018894941
0,0.07,0.035191649
0,0.01,0.022759986
0,0.36,0.020701146
0,0.08,0.024834596
0,0.08,0.038923577
0,0.15,0.014847996
0,0.03,0.041089465
0,0.07,0.017593916
0,0.22,0.018382713
0,0.02,0.033701133
0,0.04,0.046829945
0,0.08,0.029599495
0,0.07,0.015420454
0,0.01,0.058097134
0,0.04,0.019237783
0,0.13,0.021019675
0,0.01,0.017956462
0,0.01,0.025803742
1,0.04,0.037141568
0,0.03,0.01337096
0,0.01,0.030663454
0,0.79,0.028145819
0,0.12,0.017383626
0,0.09,0.019087174
0,0.01,0.028825871
0,0.15,0.020003185
0,0.03,0.034914541
0,0.16,0.047426166
0,0.02,0.042278974
0,0.22,0.034862272
0,0.15,0.019041649
1,0.17,0.026436853
0,0.08,0.025872681
0,0.19,0.02626769
0,0.01,0.030006696
0,0.06,0.018821437
1,0.03,0.024647022
0,0.32,0.033975457
0,0.5,0.019028239
0,0.02,0.034393876
0,0.23,0.029908358
0,0.38,0.018106608
0,0.1,0.016817657
0,0.05,0.028144145
0,0.12,0.014345515
0,0.16,0.024638254
0,0.29,0.019912365
0,0.04,0.018721523
0,0.14,0.040778445
0,0.03,0.01701355
0,0.16,0.027006015
0,0.05,0.037850268
0,0.01,0.03524157
0,0.22,0.025519499
0,0.19,0.013453615
0,0.01,0.053935628
0,0.03,0.024198979
0,0.06,0.081777013
0,0.02,0.05996541
0,0.02,0.026717203
0,0.05,0.023950477
0,0.04,0.050931119
0,0.18,0.017901449
0,0.08,0.01899231
0,0.34,0.022345936
0,0.04,0.024204321
0,0.26,0.015010235
0,0.3,0.018816634
0,0.01,0.030598815
0,0.05,0.025733929
0,1.02,0.021356652
0,0.3,0.015024015
0,0.1,0.017846309
1,0.08,0.070497287
0,0.03,0.066568487
0,0,0.021885617
0,0.63,0.022016883
0,0.06,0.019585513
0,0.02,0.058016205
0,0.14,0.033071061
0,0.27,0.029169953
0,0.16,0.023338703
0,0.17,0.060821085
0,0.01,0.055891248
0,0.04,0.016619335
0,0.26,0.052108213
0,0.03,0.089833882
0,0.04,0.023365551
0,0.09,0.025747588
0,0.28,0.017735341
0,0.14,0.019718644
0,0.1,0.01646077
0,0,0.111954398
0,0.09,0.028028092
0,0.13,0.019785627
0,0.01,0.019645163
0,0.11,0.033981384
0,0.14,0.019700751
0,0.06,0.029690819
0,0.09,0.016384487
0,0.08,0.070444273
1,0.01,0.030308524
0,0.24,0.01628761
1,0.03,0.021604294
0,0.02,0.095593187
0,0.83,0.01581791
0,0.01,0.019942907
0,0.01,0.017107159
0,0.02,0.027379037
0,0.19,0.067393538
0,0.05,0.044395012
0,0,0.040679324
0,0.04,0.019926925
0,0.01,0.034998371
0,0.4,0.025763539
0,0.17,0.025140258
0,0.33,0.032613583
0,0.03,0.030251743
0,0.02,0.027413193
0,0.02,0.038588283
0,0.19,0.018899049
0,0.08,0.037743722
0,0.12,0.077452455
0,0.02,0.02763432
0,0.01,0.014511079
1,0.1,0.017979146
0,0.08,0.020402683
0,0.4,0.026691269
0,0.06,0.023020489
0,1.25,0.016472355
0,0,0.024496279
0,0.4,0.013815566
0,0.01,0.075369198
0,0.11,0.017364376
0,0.08,0.017077844
0,0.04,0.03405561
0,0.07,0.013906923
0,0.22,0.018138722
0,0.02,0.029916417
0,0.17,0.016010522
0,1.68,0.022229638
0,0.12,0.045921526
0,0.01,0.021877926
0,0.08,0.017163432
0,0.06,0.01542325
0,0,0.021497551
0,0.04,0.021219628
0,0.3,0.020040403
0,0.05,0.021255857
0,0.02,0.018287417
0,0.67,0.015976527
0,0.02,0.028238633
0,0.1,0.016910783
